data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-09-28,CL,085022,Villalba,37.654142,13.843423,,0,0,4,4,,,52,0,56,,,,,,
2021-09-29,CL,085022,Villalba,37.654142,13.843423,,0,0,4,4,,,52,0,56,,,,,,
2021-09-30,CL,085022,Villalba,37.654142,13.843423,,0,0,4,4,,,52,0,56,,,,,,
2021-10-01,CL,085022,Villalba,37.654142,13.843423,,0,0,4,4,,,52,0,56,,,,,,
2021-10-02,CL,085022,Villalba,37.654142,13.843423,,0,0,3,3,,,53,0,56,,,,,,
2021-10-03,CL,085022,Villalba,37.654142,13.843423,,0,0,3,3,,,53,0,56,,,,,,
2021-10-04,CL,085022,Villalba,37.654142,13.843423,,0,0,3,3,,,53,0,56,,,,,,
2021-10-05,CL,085022,Villalba,37.654142,13.843423,,0,0,3,3,,,53,0,56,,,,,,
2021-10-06,CL,085022,Villalba,37.654142,13.843423,,0,0,3,3,,,53,0,56,,,,,,
2021-10-07,CL,085022,Villalba,37.654142,13.843423,,0,0,3,3,,,53,0,56,,,,,,
2021-10-08,CL,085022,Villalba,37.654142,13.843423,,0,0,3,3,,,53,0,56,,,,,,
2021-10-09,CL,085022,Villalba,37.654142,13.843423,,0,0,3,3,,,53,0,56,,,,,,
2021-10-10,CL,085022,Villalba,37.654142,13.843423,,0,0,3,3,,,53,0,56,,,,,,
2021-10-11,CL,085022,Villalba,37.654142,13.843423,,0,0,3,3,,,53,0,56,,,,,,
2021-10-12,CL,085022,Villalba,37.654142,13.843423,,0,0,2,2,,,54,0,56,,,,,,
2021-10-13,CL,085022,Villalba,37.654142,13.843423,,0,0,2,2,,,54,0,56,,,,,,
2021-10-14,CL,085022,Villalba,37.654142,13.843423,,0,0,1,1,,,55,0,56,,,,,,
2021-10-15,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-10-16,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-10-17,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-10-18,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-10-19,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-10-20,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-10-21,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-10-22,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-10-23,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-10-24,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-10-25,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-10-26,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-10-27,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-10-28,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-10-29,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-10-30,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-10-31,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-11-01,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-11-02,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-11-03,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-11-04,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-11-05,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-11-06,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-11-08,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-11-09,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-11-10,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-11-12,CL,085022,Villalba,37.654142,13.843423,,0,0,0,0,,,56,0,56,,,,,,
2021-11-13,CL,085022,Villalba,37.654142,13.843423,,0,1,8,9,,,56,0,65,,,,,,
2021-11-14,CL,085022,Villalba,37.654142,13.843423,,0,1,8,9,,,56,0,65,,,,,,
2021-11-15,CL,085022,Villalba,37.654142,13.843423,,0,2,14,16,,,56,0,72,,,,,,
2021-11-16,CL,085022,Villalba,37.654142,13.843423,,0,2,15,17,,,56,0,73,,,,,,
2021-11-17,CL,085022,Villalba,37.654142,13.843423,,0,2,15,17,,,56,0,73,,,,,,
2021-11-18,CL,085022,Villalba,37.654142,13.843423,,0,2,15,17,,,56,0,73,,,,,,
2021-11-19,CL,085022,Villalba,37.654142,13.843423,,0,4,13,17,,,56,0,73,,,,,,
2021-11-21,CL,085022,Villalba,37.654142,13.843423,,0,4,14,18,,,56,0,74,,,,,,
2021-11-22,CL,085022,Villalba,37.654142,13.843423,,0,4,18,22,,,56,0,78,,,,,,
2021-11-23,CL,085022,Villalba,37.654142,13.843423,,0,4,18,22,,,56,0,78,,,,,,
2021-11-24,CL,085022,Villalba,37.654142,13.843423,,0,4,18,22,,,56,0,78,,,,,,
2021-11-25,CL,085022,Villalba,37.654142,13.843423,,0,4,18,22,,,56,0,78,,,,,,
2021-11-27,CL,085022,Villalba,37.654142,13.843423,,0,4,18,22,,,56,0,78,,,,,,
2021-11-28,CL,085022,Villalba,37.654142,13.843423,,0,4,18,22,,,56,0,78,,,,,,
2021-11-29,CL,085022,Villalba,37.654142,13.843423,,0,4,17,21,,,57,0,78,,,,,,
2021-11-30,CL,085022,Villalba,37.654142,13.843423,,0,4,17,21,,,57,0,78,,,,,,
2021-12-01,CL,085022,Villalba,37.654142,13.843423,,0,4,15,19,,,59,0,78,,,,,,
2021-12-02,CL,085022,Villalba,37.654142,13.843423,,0,4,15,19,,,59,0,78,,,,,,
2021-12-03,CL,085022,Villalba,37.654142,13.843423,,0,4,11,15,,,63,0,78,,,,,,
2021-12-04,CL,085022,Villalba,37.654142,13.843423,,0,4,12,16,,,63,0,79,,,,,,
2021-12-05,CL,085022,Villalba,37.654142,13.843423,,0,4,9,13,,,66,0,79,,,,,,
2021-12-06,CL,085022,Villalba,37.654142,13.843423,,0,2,11,13,,,69,0,82,,,,,,
2021-12-07,CL,085022,Villalba,37.654142,13.843423,,0,2,10,12,,,70,0,82,,,,,,
2021-12-08,CL,085022,Villalba,37.654142,13.843423,,0,2,10,12,,,70,0,82,,,,,,
2021-12-10,CL,085022,Villalba,37.654142,13.843423,,0,2,11,13,,,70,0,83,,,,,,
2021-12-11,CL,085022,Villalba,37.654142,13.843423,,0,2,11,13,,,70,0,83,,,,,,
2021-12-12,CL,085022,Villalba,37.654142,13.843423,,0,2,11,13,,,70,0,83,,,,,,
2021-12-13,CL,085022,Villalba,37.654142,13.843423,,0,2,6,8,,,75,0,83,,,,,,
2021-12-14,CL,085022,Villalba,37.654142,13.843423,,0,1,6,7,,,76,0,83,,,,,,
2021-12-15,CL,085022,Villalba,37.654142,13.843423,,0,0,7,7,,,77,0,84,,,,,,
2021-12-16,CL,085022,Villalba,37.654142,13.843423,,0,0,6,6,,,78,0,84,,,,,,
2021-12-17,CL,085022,Villalba,37.654142,13.843423,,0,0,6,6,,,78,0,84,,,,,,
2021-12-18,CL,085022,Villalba,37.654142,13.843423,,0,0,6,6,,,78,0,84,,,,,,
2021-12-19,CL,085022,Villalba,37.654142,13.843423,,0,0,6,6,,,78,0,84,,,,,,
2021-12-20,CL,085022,Villalba,37.654142,13.843423,,0,0,9,9,,,78,0,87,,,,,,
2021-12-21,CL,085022,Villalba,37.654142,13.843423,,0,0,9,9,,,78,0,87,,,,,,
2021-12-22,CL,085022,Villalba,37.654142,13.843423,,0,0,10,10,,,78,0,88,,,,,,
2021-12-23,CL,085022,Villalba,37.654142,13.843423,,0,0,13,13,,,78,0,91,,,,,,
2021-12-24,CL,085022,Villalba,37.654142,13.843423,,0,0,13,13,,,78,0,91,,,,,,
2021-12-25,CL,085022,Villalba,37.654142,13.843423,,0,0,13,13,,,78,0,91,,,,,,
2021-12-26,CL,085022,Villalba,37.654142,13.843423,,0,0,16,16,,,78,0,94,,,,,,
2021-12-27,CL,085022,Villalba,37.654142,13.843423,,0,0,15,15,,,79,0,94,,,,,,
2021-12-28,CL,085022,Villalba,37.654142,13.843423,,0,0,21,21,,,81,0,102,,,,,,
2021-12-29,CL,085022,Villalba,37.654142,13.843423,,0,0,22,22,,,81,0,103,,,,,,
2021-12-30,CL,085022,Villalba,37.654142,13.843423,,0,0,22,22,,,84,0,106,,,,,,
2021-12-31,CL,085022,Villalba,37.654142,13.843423,,0,0,23,23,,,84,0,107,,,,,,
2022-01-01,CL,085022,Villalba,37.654142,13.843423,,0,0,23,23,,,84,0,107,,,,,,
2022-01-02,CL,085022,Villalba,37.654142,13.843423,,0,0,27,27,,,84,0,111,,,,,,
2022-01-03,CL,085022,Villalba,37.654142,13.843423,,0,0,26,26,,,85,0,111,,,,,,
2022-01-04,CL,085022,Villalba,37.654142,13.843423,,0,0,34,34,,,85,0,119,,,,,,
2022-01-05,CL,085022,Villalba,37.654142,13.843423,,0,0,31,31,,,93,0,124,,,,,,
2022-01-06,CL,085022,Villalba,37.654142,13.843423,,0,0,35,35,,,94,0,129,,,,,,
2022-01-07,CL,085022,Villalba,37.654142,13.843423,,0,0,38,38,,,94,0,132,,,,,,
2022-01-08,CL,085022,Villalba,37.654142,13.843423,,0,0,47,47,,,94,0,141,,,,,,
2022-01-09,CL,085022,Villalba,37.654142,13.843423,,0,0,50,50,,,97,0,147,,,,,,
2022-01-10,CL,085022,Villalba,37.654142,13.843423,,0,0,53,53,,,99,0,152,,,,,,
2022-01-12,CL,085022,Villalba,37.654142,13.843423,,0,0,58,58,,,106,0,164,,,,,,
2022-01-13,CL,085022,Villalba,37.654142,13.843423,,0,0,66,66,,,106,0,172,,,,,,
2022-01-14,CL,085022,Villalba,37.654142,13.843423,,0,0,71,71,,,106,0,177,,,,,,
2022-01-15,CL,085022,Villalba,37.654142,13.843423,,0,0,69,69,,,108,0,177,,,,,,
2022-01-16,CL,085022,Villalba,37.654142,13.843423,,0,0,67,67,,,110,0,177,,,,,,
2022-01-17,CL,085022,Villalba,37.654142,13.843423,,0,0,62,62,,,117,0,179,,,,,,
2022-01-18,CL,085022,Villalba,37.654142,13.843423,,0,0,67,67,,,117,0,184,,,,,,
2022-01-19,CL,085022,Villalba,37.654142,13.843423,,0,0,67,67,,,117,0,184,,,,,,
2022-01-20,CL,085022,Villalba,37.654142,13.843423,,0,0,38,38,,,146,0,184,,,,,,
2022-01-21,CL,085022,Villalba,37.654142,13.843423,,0,0,29,29,,,156,0,185,,,,,,
2022-01-22,CL,085022,Villalba,37.654142,13.843423,,0,0,29,29,,,156,0,185,,,,,,
2022-01-23,CL,085022,Villalba,37.654142,13.843423,,0,0,30,30,,,156,0,186,,,,,,
2022-01-24,CL,085022,Villalba,37.654142,13.843423,,0,0,27,27,,,159,0,186,,,,,,
2022-01-25,CL,085022,Villalba,37.654142,13.843423,,0,0,20,20,,,166,0,186,,,,,,
2022-01-26,CL,085022,Villalba,37.654142,13.843423,,0,0,19,19,,,167,0,186,,,,,,
2022-01-27,CL,085022,Villalba,37.654142,13.843423,,0,0,11,11,,,175,0,186,,,,,,
2022-01-28,CL,085022,Villalba,37.654142,13.843423,,0,0,7,7,,,180,0,187,,,,,,
2022-01-29,CL,085022,Villalba,37.654142,13.843423,,0,0,10,10,,,180,0,190,,,,,,
2022-01-30,CL,085022,Villalba,37.654142,13.843423,,0,0,10,10,,,180,0,190,,,,,,
2022-01-31,CL,085022,Villalba,37.654142,13.843423,,0,0,7,7,,,183,0,190,,,,,,
2022-02-01,CL,085022,Villalba,37.654142,13.843423,,0,0,4,4,,,187,0,191,,,,,,
2022-02-02,CL,085022,Villalba,37.654142,13.843423,,0,0,8,8,,,187,0,195,,,,,,
2022-02-03,CL,085022,Villalba,37.654142,13.843423,,0,0,10,10,,,187,0,197,,,,,,
2022-02-04,CL,085022,Villalba,37.654142,13.843423,,0,0,10,10,,,187,0,197,,,,,,
