data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-03-23,CL,085009,Mazzarino,37.305024,14.214078,,0,0,18,18,,,192,3,213,,,,,,
2021-03-24,CL,085009,Mazzarino,37.305024,14.214078,,0,0,18,18,0,0,192,3,213,,,,,,
2021-06-30,CL,085009,Mazzarino,37.305024,14.214078,,0,4,52,56,38,257,411,3,470,,,,,,
2021-07-01,CL,085009,Mazzarino,37.305024,14.214078,,0,4,53,57,1,1,411,3,471,,,,,,
2021-07-02,CL,085009,Mazzarino,37.305024,14.214078,,0,5,60,65,8,10,413,3,481,,,,,,
2021-07-03,CL,085009,Mazzarino,37.305024,14.214078,,0,5,60,65,0,0,413,3,481,,,,,,
2021-07-04,CL,085009,Mazzarino,37.305024,14.214078,,0,5,60,65,0,0,413,3,481,,,,,,
2021-07-06,CL,085009,Mazzarino,37.305024,14.214078,,0,6,93,99,34,37,416,3,518,,,,,,
2021-07-07,CL,085009,Mazzarino,37.305024,14.214078,,0,6,115,121,22,27,421,3,545,,,,,,
2021-07-08,CL,085009,Mazzarino,37.305024,14.214078,,0,6,111,117,-4,0,425,3,545,,,,,,
2021-07-10,CL,085009,Mazzarino,37.305024,14.214078,,0,7,138,145,28,36,433,3,581,,,,,,
2021-07-11,CL,085009,Mazzarino,37.305024,14.214078,,0,7,136,143,-2,0,435,3,581,,,,,,
2021-07-12,CL,085009,Mazzarino,37.305024,14.214078,,0,7,136,143,0,0,435,3,581,,,,,,
2021-07-13,CL,085009,Mazzarino,37.305024,14.214078,,0,8,130,138,-5,1,441,3,582,,,,,,
2021-07-14,CL,085009,Mazzarino,37.305024,14.214078,,0,8,132,140,2,2,441,3,584,,,,,,
2021-07-15,CL,085009,Mazzarino,37.305024,14.214078,,0,9,131,140,0,0,441,3,584,,,,,,
2021-07-16,CL,085009,Mazzarino,37.305024,14.214078,,0,9,130,139,-1,0,442,3,584,,,,,,
2021-07-17,CL,085009,Mazzarino,37.305024,14.214078,,0,10,144,154,15,22,449,3,606,,,,,,
2021-07-18,CL,085009,Mazzarino,37.305024,14.214078,,0,11,174,185,31,36,454,3,642,,,,,,
