data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-05-16,CL,085018,Serradifalco,37.453843,13.880463,,0,3,22,25,-1,0,231,4,260,,,,,,
2021-05-17,CL,085018,Serradifalco,37.453843,13.880463,,0,3,22,25,0,0,231,4,260,,,,,,
2021-05-18,CL,085018,Serradifalco,37.453843,13.880463,,0,3,23,26,1,2,232,4,262,,,,,,
2021-05-19,CL,085018,Serradifalco,37.453843,13.880463,,0,2,23,25,-1,0,233,4,262,,,,,,
2021-05-21,CL,085018,Serradifalco,37.453843,13.880463,,0,2,18,20,-5,0,238,4,262,,,,,,
2021-05-22,CL,085018,Serradifalco,37.453843,13.880463,,0,2,18,20,0,0,238,4,262,,,,,,
2021-05-23,CL,085018,Serradifalco,37.453843,13.880463,,0,2,16,18,-2,0,240,4,262,,,,,,
2021-05-24,CL,085018,Serradifalco,37.453843,13.880463,,0,2,12,14,-4,0,244,4,262,,,,,,
2021-06-03,CL,085018,Serradifalco,37.453843,13.880463,,0,0,1,1,-13,0,257,4,262,,,,,,
2021-06-05,CL,085018,Serradifalco,37.453843,13.880463,,0,0,1,1,0,0,257,4,262,,,,,,
2021-06-10,CL,085018,Serradifalco,37.453843,13.880463,,0,0,0,0,-1,0,258,4,262,,,,,,
2021-06-12,CL,085018,Serradifalco,37.453843,13.880463,,0,0,0,0,0,0,258,4,262,,,,,,
2021-06-17,CL,085018,Serradifalco,37.453843,13.880463,,0,0,1,1,1,1,258,4,263,,,,,,
2021-06-18,CL,085018,Serradifalco,37.453843,13.880463,,0,0,1,1,0,0,258,4,263,,,,,,
2021-06-19,CL,085018,Serradifalco,37.453843,13.880463,,0,0,2,2,1,1,258,4,264,,,,,,
2021-06-21,CL,085018,Serradifalco,37.453843,13.880463,,0,0,2,2,0,0,258,4,264,,,,,,
2021-06-26,CL,085018,Serradifalco,37.453843,13.880463,,0,0,2,2,0,0,258,4,264,,,,,,
2021-06-30,CL,085018,Serradifalco,37.453843,13.880463,,0,0,2,2,0,0,258,4,264,,,,,,
2021-07-01,CL,085018,Serradifalco,37.453843,13.880463,,0,0,2,2,0,0,258,4,264,,,,,,
2021-07-02,CL,085018,Serradifalco,37.453843,13.880463,,0,0,3,3,1,1,258,4,265,,,,,,
2021-07-03,CL,085018,Serradifalco,37.453843,13.880463,,0,0,3,3,0,0,258,4,265,,,,,,
2021-07-04,CL,085018,Serradifalco,37.453843,13.880463,,0,0,3,3,0,0,258,4,265,,,,,,
2021-07-06,CL,085018,Serradifalco,37.453843,13.880463,,0,0,3,3,0,0,258,4,265,,,,,,
2021-07-07,CL,085018,Serradifalco,37.453843,13.880463,,0,0,3,3,0,0,258,4,265,,,,,,
2021-07-08,CL,085018,Serradifalco,37.453843,13.880463,,0,0,3,3,0,1,259,4,266,,,,,,
2021-07-09,CL,085018,Serradifalco,37.453843,13.880463,,0,0,2,2,-1,0,260,4,266,,,,,,
2021-07-10,CL,085018,Serradifalco,37.453843,13.880463,,0,0,2,2,0,0,260,4,266,,,,,,
2021-07-11,CL,085018,Serradifalco,37.453843,13.880463,,0,0,4,4,2,2,260,4,268,,,,,,
2021-07-12,CL,085018,Serradifalco,37.453843,13.880463,,0,0,4,4,0,0,260,4,268,,,,,,
2021-07-13,CL,085018,Serradifalco,37.453843,13.880463,,0,0,4,4,0,0,260,4,268,,,,,,
2021-07-14,CL,085018,Serradifalco,37.453843,13.880463,,0,0,6,6,2,3,261,4,271,,,,,,
2021-07-15,CL,085018,Serradifalco,37.453843,13.880463,,0,0,6,6,0,0,261,4,271,,,,,,
2021-07-16,CL,085018,Serradifalco,37.453843,13.880463,,0,0,6,6,0,0,261,4,271,,,,,,
2021-07-17,CL,085018,Serradifalco,37.453843,13.880463,,0,0,6,6,0,0,261,4,271,,,,,,
2021-07-18,CL,085018,Serradifalco,37.453843,13.880463,,0,0,6,6,0,0,261,4,271,,,,,,
2021-07-19,CL,085018,Serradifalco,37.453843,13.880463,,0,0,5,5,-1,0,262,4,271,,,,,,
2021-07-20,CL,085018,Serradifalco,37.453843,13.880463,,0,0,5,5,0,0,262,4,271,,,,,,
2021-07-21,CL,085018,Serradifalco,37.453843,13.880463,,0,0,5,5,0,0,262,4,271,,,,,,
2021-07-23,CL,085018,Serradifalco,37.453843,13.880463,,0,0,6,6,1,4,265,4,275,,,,,,
2021-07-24,CL,085018,Serradifalco,37.453843,13.880463,,0,0,7,7,1,1,265,4,276,,,,,,
2021-07-25,CL,085018,Serradifalco,37.453843,13.880463,,0,0,8,8,1,1,265,4,277,,,,,,
2021-07-26,CL,085018,Serradifalco,37.453843,13.880463,,0,0,7,7,-1,0,266,4,277,,,,,,
2021-07-27,CL,085018,Serradifalco,37.453843,13.880463,,0,0,7,7,0,0,266,4,277,,,,,,
2021-07-28,CL,085018,Serradifalco,37.453843,13.880463,,0,0,7,7,0,0,266,4,277,,,,,,
2021-07-29,CL,085018,Serradifalco,37.453843,13.880463,,0,0,7,7,0,0,266,4,277,,,,,,
2021-07-30,CL,085018,Serradifalco,37.453843,13.880463,,0,0,7,7,0,0,266,4,277,,,,,,
2021-07-31,CL,085018,Serradifalco,37.453843,13.880463,,0,0,7,7,0,0,266,4,277,,,,,,
2021-08-01,CL,085018,Serradifalco,37.453843,13.880463,,0,0,6,6,-1,0,267,4,277,,,,,,
2021-08-02,CL,085018,Serradifalco,37.453843,13.880463,,0,0,5,5,-1,0,268,4,277,,,,,,
2021-08-03,CL,085018,Serradifalco,37.453843,13.880463,,0,0,6,6,1,1,268,4,278,,,,,,
2021-08-04,CL,085018,Serradifalco,37.453843,13.880463,,0,0,5,5,-1,0,269,4,278,,,,,,
2021-08-06,CL,085018,Serradifalco,37.453843,13.880463,,0,0,9,9,4,4,269,4,282,,,,,,
2021-08-09,CL,085018,Serradifalco,37.453843,13.880463,,0,0,11,11,2,2,269,4,284,,,,,,
2021-08-10,CL,085018,Serradifalco,37.453843,13.880463,,0,0,11,11,0,0,269,4,284,,,,,,
2021-08-12,CL,085018,Serradifalco,37.453843,13.880463,,0,0,9,9,-2,1,272,4,285,,,,,,
2021-08-13,CL,085018,Serradifalco,37.453843,13.880463,,0,1,8,9,0,0,272,4,285,,,,,,
2021-08-14,CL,085018,Serradifalco,37.453843,13.880463,,0,1,7,8,-1,0,273,4,285,,,,,,
2021-08-15,CL,085018,Serradifalco,37.453843,13.880463,,0,1,7,8,0,0,273,4,285,,,,,,
2021-08-16,CL,085018,Serradifalco,37.453843,13.880463,,0,1,7,8,0,0,273,4,285,,,,,,
2021-08-17,CL,085018,Serradifalco,37.453843,13.880463,,0,1,5,6,-2,0,275,4,285,,,,,,
2021-08-18,CL,085018,Serradifalco,37.453843,13.880463,,0,1,5,6,0,0,275,4,285,,,,,,
2021-08-19,CL,085018,Serradifalco,37.453843,13.880463,,0,1,5,6,0,0,275,4,285,,,,,,
2021-08-20,CL,085018,Serradifalco,37.453843,13.880463,,0,0,5,5,-1,0,276,4,285,,,,,,
2021-08-21,CL,085018,Serradifalco,37.453843,13.880463,,0,0,5,5,0,0,276,4,285,,,,,,
2021-08-22,CL,085018,Serradifalco,37.453843,13.880463,,0,0,7,7,2,2,276,4,287,,,,,,
2021-08-23,CL,085018,Serradifalco,37.453843,13.880463,,0,0,7,7,0,0,276,4,287,,,,,,
2021-08-24,CL,085018,Serradifalco,37.453843,13.880463,,0,0,8,8,1,1,276,4,288,,,,,,
2021-08-25,CL,085018,Serradifalco,37.453843,13.880463,,0,0,13,13,5,5,276,4,293,,,,,,
2021-08-28,CL,085018,Serradifalco,37.453843,13.880463,,0,1,24,25,12,15,279,4,308,,,,,,
2021-08-29,CL,085018,Serradifalco,37.453843,13.880463,,0,1,23,24,-1,1,281,4,309,,,,,,
2021-08-30,CL,085018,Serradifalco,37.453843,13.880463,,0,1,23,24,0,0,281,4,309,,,,,,
2021-08-31,CL,085018,Serradifalco,37.453843,13.880463,,0,1,22,23,-1,0,282,4,309,,,,,,
2021-09-01,CL,085018,Serradifalco,37.453843,13.880463,,0,1,22,23,0,0,282,4,309,,,,,,
2021-09-03,CL,085018,Serradifalco,37.453843,13.880463,,0,1,25,26,3,3,282,4,312,,,,,,
2021-09-04,CL,085018,Serradifalco,37.453843,13.880463,,0,1,24,25,-1,0,283,4,312,,,,,,
2021-09-05,CL,085018,Serradifalco,37.453843,13.880463,,0,1,23,24,-1,0,284,4,312,,,,,,
2021-09-06,CL,085018,Serradifalco,37.453843,13.880463,,0,1,24,25,1,1,284,4,313,,,,,,
2021-09-07,CL,085018,Serradifalco,37.453843,13.880463,,0,1,17,18,-7,1,292,4,314,,,,,,
2021-09-08,CL,085018,Serradifalco,37.453843,13.880463,,0,1,17,18,0,0,292,4,314,,,,,,
2021-09-09,CL,085018,Serradifalco,37.453843,13.880463,,0,1,17,18,0,0,292,4,314,,,,,,
2021-09-10,CL,085018,Serradifalco,37.453843,13.880463,,0,1,18,19,1,1,292,4,315,,,,,,
2021-09-11,CL,085018,Serradifalco,37.453843,13.880463,,0,1,18,19,0,0,292,4,315,,,,,,
2021-09-12,CL,085018,Serradifalco,37.453843,13.880463,,0,1,16,17,-2,0,294,4,315,,,,,,
2021-09-13,CL,085018,Serradifalco,37.453843,13.880463,,0,2,10,12,-5,0,299,4,315,,,,,,
2021-09-14,CL,085018,Serradifalco,37.453843,13.880463,,0,2,9,11,-1,0,300,4,315,,,,,,
2021-09-15,CL,085018,Serradifalco,37.453843,13.880463,,0,2,9,11,0,0,300,4,315,,,,,,
2021-09-16,CL,085018,Serradifalco,37.453843,13.880463,,0,1,16,17,6,7,301,4,322,,,,,,
2021-09-17,CL,085018,Serradifalco,37.453843,13.880463,,0,2,37,39,22,24,303,4,346,,,,,,
2021-09-18,CL,085018,Serradifalco,37.453843,13.880463,,0,2,37,39,0,1,304,4,347,,,,,,
2021-09-19,CL,085018,Serradifalco,37.453843,13.880463,,0,3,34,37,-2,0,306,4,347,,,,,,
2021-09-20,CL,085018,Serradifalco,37.453843,13.880463,,0,3,37,40,3,3,306,4,350,,,,,,
2021-09-21,CL,085018,Serradifalco,37.453843,13.880463,,0,3,36,39,-1,0,307,4,350,,,,,,
2021-09-22,CL,085018,Serradifalco,37.453843,13.880463,,0,2,35,37,-2,0,309,4,350,,,,,,
2021-09-23,CL,085018,Serradifalco,37.453843,13.880463,,0,2,36,38,1,2,310,4,352,,,,,,
2021-09-24,CL,085018,Serradifalco,37.453843,13.880463,,0,3,35,38,0,0,310,4,352,,,,,,
2021-09-25,CL,085018,Serradifalco,37.453843,13.880463,,0,4,33,37,-1,0,311,4,352,,,,,,
2021-09-26,CL,085018,Serradifalco,37.453843,13.880463,,0,4,23,27,-10,0,321,4,352,,,,,,
2021-09-27,CL,085018,Serradifalco,37.453843,13.880463,,0,4,22,26,-1,0,322,4,352,,,,,,
2021-09-28,CL,085018,Serradifalco,37.453843,13.880463,,0,4,20,24,-2,0,324,4,352,,,,,,
2021-09-29,CL,085018,Serradifalco,37.453843,13.880463,,0,4,20,24,0,0,324,4,352,,,,,,
2021-09-30,CL,085018,Serradifalco,37.453843,13.880463,,0,4,20,24,0,0,324,4,352,,,,,,
2021-10-01,CL,085018,Serradifalco,37.453843,13.880463,,0,4,20,24,0,0,324,4,352,,,,,,
2021-10-02,CL,085018,Serradifalco,37.453843,13.880463,,0,4,19,23,-1,0,325,4,352,,,,,,
2021-10-03,CL,085018,Serradifalco,37.453843,13.880463,,0,4,18,22,-1,0,326,4,352,,,,,,
2021-10-04,CL,085018,Serradifalco,37.453843,13.880463,,0,3,15,18,-4,0,330,4,352,,,,,,
2021-10-05,CL,085018,Serradifalco,37.453843,13.880463,,0,3,15,18,0,0,330,4,352,,,,,,
2021-10-06,CL,085018,Serradifalco,37.453843,13.880463,,0,2,10,12,-6,0,336,4,352,,,,,,
2021-10-07,CL,085018,Serradifalco,37.453843,13.880463,,0,2,10,12,0,0,336,4,352,,,,,,
2021-10-08,CL,085018,Serradifalco,37.453843,13.880463,,0,2,2,4,-8,0,344,4,352,,,,,,
2021-10-09,CL,085018,Serradifalco,37.453843,13.880463,,0,2,2,4,0,0,344,4,352,,,,,,
2021-10-10,CL,085018,Serradifalco,37.453843,13.880463,,0,2,1,3,-1,0,345,4,352,,,,,,
2021-10-11,CL,085018,Serradifalco,37.453843,13.880463,,0,2,1,3,0,0,345,4,352,,,,,,
2021-10-12,CL,085018,Serradifalco,37.453843,13.880463,,0,2,0,2,-1,0,346,4,352,,,,,,
2021-10-13,CL,085018,Serradifalco,37.453843,13.880463,,0,0,2,2,0,0,346,4,352,,,,,,
2021-10-14,CL,085018,Serradifalco,37.453843,13.880463,,0,0,2,2,0,0,346,4,352,,,,,,
2021-10-15,CL,085018,Serradifalco,37.453843,13.880463,,0,0,2,2,0,0,346,4,352,,,,,,
2021-10-16,CL,085018,Serradifalco,37.453843,13.880463,,0,0,2,2,0,0,346,4,352,,,,,,
2021-10-17,CL,085018,Serradifalco,37.453843,13.880463,,0,1,2,3,1,1,346,4,353,,,,,,
2021-10-18,CL,085018,Serradifalco,37.453843,13.880463,,0,1,2,3,0,0,346,4,353,,,,,,
2021-10-19,CL,085018,Serradifalco,37.453843,13.880463,,0,1,2,3,0,0,346,4,353,,,,,,
2021-10-20,CL,085018,Serradifalco,37.453843,13.880463,,0,1,2,3,0,0,346,4,353,,,,,,
2021-10-21,CL,085018,Serradifalco,37.453843,13.880463,,0,1,0,1,-2,0,348,4,353,,,,,,
2021-10-22,CL,085018,Serradifalco,37.453843,13.880463,,0,1,0,1,0,0,348,4,353,,,,,,
2021-10-23,CL,085018,Serradifalco,37.453843,13.880463,,0,1,0,1,0,0,348,4,353,,,,,,
2021-10-24,CL,085018,Serradifalco,37.453843,13.880463,,0,1,0,1,0,0,348,4,353,,,,,,
2021-10-25,CL,085018,Serradifalco,37.453843,13.880463,,0,1,0,1,0,0,348,4,353,,,,,,
2021-10-26,CL,085018,Serradifalco,37.453843,13.880463,,0,1,0,1,0,0,348,4,353,,,,,,
2021-10-27,CL,085018,Serradifalco,37.453843,13.880463,,0,1,0,1,0,0,348,4,353,,,,,,
2021-10-28,CL,085018,Serradifalco,37.453843,13.880463,,0,1,0,1,0,0,348,4,353,,,,,,
2021-10-29,CL,085018,Serradifalco,37.453843,13.880463,,0,1,1,2,1,1,348,4,354,,,,,,
2021-10-30,CL,085018,Serradifalco,37.453843,13.880463,,0,0,1,1,-1,-1,348,4,353,,,,,,
2021-10-31,CL,085018,Serradifalco,37.453843,13.880463,,0,1,1,2,1,1,348,4,354,,,,,,
2021-11-01,CL,085018,Serradifalco,37.453843,13.880463,,0,1,1,2,0,0,348,4,354,,,,,,
2021-11-02,CL,085018,Serradifalco,37.453843,13.880463,,0,1,1,2,0,0,348,4,354,,,,,,
2021-11-03,CL,085018,Serradifalco,37.453843,13.880463,,0,1,1,2,0,0,348,4,354,,,,,,
2021-11-04,CL,085018,Serradifalco,37.453843,13.880463,,0,1,7,8,6,6,348,4,360,,,,,,
2021-11-05,CL,085018,Serradifalco,37.453843,13.880463,,0,1,7,8,0,0,348,4,360,,,,,,
2021-11-06,CL,085018,Serradifalco,37.453843,13.880463,,0,1,7,8,0,0,348,4,360,,,,,,
2021-11-08,CL,085018,Serradifalco,37.453843,13.880463,,0,1,6,7,-1,0,349,4,360,,,,,,
2021-11-09,CL,085018,Serradifalco,37.453843,13.880463,,0,1,6,7,0,0,349,4,360,,,,,,
2021-11-10,CL,085018,Serradifalco,37.453843,13.880463,,0,1,6,7,0,0,349,4,360,,,,,,
2021-11-12,CL,085018,Serradifalco,37.453843,13.880463,,0,1,6,7,0,0,349,4,360,,,,,,
2021-11-13,CL,085018,Serradifalco,37.453843,13.880463,,0,1,6,7,0,0,349,4,360,,,,,,
2021-11-14,CL,085018,Serradifalco,37.453843,13.880463,,0,1,6,7,0,0,349,4,360,,,,,,
2021-11-15,CL,085018,Serradifalco,37.453843,13.880463,,0,1,7,8,1,1,349,4,361,,,,,,
2021-11-16,CL,085018,Serradifalco,37.453843,13.880463,,0,1,7,8,0,0,349,4,361,,,,,,
2021-11-17,CL,085018,Serradifalco,37.453843,13.880463,,0,1,8,9,1,1,349,4,362,,,,,,
2021-11-18,CL,085018,Serradifalco,37.453843,13.880463,,0,1,10,11,2,2,349,4,364,,,,,,
2021-11-19,CL,085018,Serradifalco,37.453843,13.880463,,0,1,10,11,0,0,349,4,364,,,,,,
2021-11-21,CL,085018,Serradifalco,37.453843,13.880463,,0,1,11,12,1,1,349,4,365,,,,,,
2021-11-22,CL,085018,Serradifalco,37.453843,13.880463,,0,1,6,7,-5,1,355,4,366,,,,,,
2021-11-23,CL,085018,Serradifalco,37.453843,13.880463,,0,1,5,6,-1,0,356,4,366,,,,,,
2021-11-24,CL,085018,Serradifalco,37.453843,13.880463,,0,1,5,6,0,0,356,4,366,,,,,,
2021-11-25,CL,085018,Serradifalco,37.453843,13.880463,,0,1,6,7,1,1,356,4,367,,,,,,
2021-11-27,CL,085018,Serradifalco,37.453843,13.880463,,0,1,6,7,0,0,356,4,367,,,,,,
2021-11-28,CL,085018,Serradifalco,37.453843,13.880463,,0,1,5,6,-1,0,357,4,367,,,,,,
2021-11-29,CL,085018,Serradifalco,37.453843,13.880463,,0,1,5,6,0,0,357,4,367,,,,,,
2021-11-30,CL,085018,Serradifalco,37.453843,13.880463,,0,1,2,3,-3,0,360,4,367,,,,,,
2021-12-01,CL,085018,Serradifalco,37.453843,13.880463,,0,1,2,3,0,0,360,4,367,,,,,,
2021-12-02,CL,085018,Serradifalco,37.453843,13.880463,,0,1,2,3,0,0,360,4,367,,,,,,
2021-12-03,CL,085018,Serradifalco,37.453843,13.880463,,0,1,1,2,-1,0,361,4,367,,,,,,
2021-12-04,CL,085018,Serradifalco,37.453843,13.880463,,0,1,1,2,0,0,361,4,367,,,,,,
2021-12-05,CL,085018,Serradifalco,37.453843,13.880463,,0,1,1,2,0,0,361,4,367,,,,,,
2021-12-06,CL,085018,Serradifalco,37.453843,13.880463,,0,1,1,2,0,0,361,4,367,,,,,,
2021-12-07,CL,085018,Serradifalco,37.453843,13.880463,,0,1,2,3,1,1,361,4,368,,,,,,
2021-12-08,CL,085018,Serradifalco,37.453843,13.880463,,0,1,3,4,1,1,361,4,369,,,,,,
2021-12-10,CL,085018,Serradifalco,37.453843,13.880463,,0,1,3,4,0,0,361,4,369,,,,,,
2021-12-11,CL,085018,Serradifalco,37.453843,13.880463,,0,1,4,5,1,1,361,4,370,,,,,,
2021-12-12,CL,085018,Serradifalco,37.453843,13.880463,,0,1,4,5,0,0,361,4,370,,,,,,
2021-12-13,CL,085018,Serradifalco,37.453843,13.880463,,0,1,4,5,0,0,361,4,370,,,,,,
2021-12-14,CL,085018,Serradifalco,37.453843,13.880463,,0,1,6,7,2,2,361,4,372,,,,,,
2021-12-15,CL,085018,Serradifalco,37.453843,13.880463,,0,1,7,8,1,2,362,4,374,,,,,,
2021-12-16,CL,085018,Serradifalco,37.453843,13.880463,,0,1,8,9,1,1,362,4,375,,,,,,
2021-12-17,CL,085018,Serradifalco,37.453843,13.880463,,0,1,8,9,0,0,362,4,375,,,,,,
2021-12-18,CL,085018,Serradifalco,37.453843,13.880463,,0,1,7,8,-1,0,363,4,375,,,,,,
2021-12-19,CL,085018,Serradifalco,37.453843,13.880463,,0,1,7,8,0,0,363,4,375,,,,,,
2021-12-20,CL,085018,Serradifalco,37.453843,13.880463,,0,1,11,12,4,4,363,4,379,,,,,,
2021-12-21,CL,085018,Serradifalco,37.453843,13.880463,,0,1,15,16,4,5,364,4,384,,,,,,
2021-12-22,CL,085018,Serradifalco,37.453843,13.880463,,0,2,17,19,3,3,364,4,387,,,,,,
2021-12-23,CL,085018,Serradifalco,37.453843,13.880463,,0,2,23,25,6,6,364,4,393,,,,,,
2021-12-24,CL,085018,Serradifalco,37.453843,13.880463,,0,2,25,27,2,2,364,4,395,,,,,,
2021-12-25,CL,085018,Serradifalco,37.453843,13.880463,,0,2,25,27,0,0,364,4,395,,,,,,
2021-12-26,CL,085018,Serradifalco,37.453843,13.880463,,0,2,27,29,2,2,364,4,397,,,,,,
2021-12-27,CL,085018,Serradifalco,37.453843,13.880463,,0,2,29,31,2,2,364,4,399,,,,,,
2021-12-28,CL,085018,Serradifalco,37.453843,13.880463,,0,2,28,30,-1,0,365,4,399,,,,,,
2021-12-29,CL,085018,Serradifalco,37.453843,13.880463,,0,2,31,33,3,3,365,4,402,,,,,,
2021-12-30,CL,085018,Serradifalco,37.453843,13.880463,,0,2,38,40,7,7,365,4,409,,,,,,
2021-12-31,CL,085018,Serradifalco,37.453843,13.880463,,0,2,45,47,7,7,365,4,416,,,,,,
2022-01-01,CL,085018,Serradifalco,37.453843,13.880463,,0,2,45,47,0,0,365,4,416,,,,,,
2022-01-02,CL,085018,Serradifalco,37.453843,13.880463,,0,3,51,54,7,7,365,4,423,,,,,,
2022-01-03,CL,085018,Serradifalco,37.453843,13.880463,,0,4,53,57,3,6,368,4,429,,,,,,
