data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-03-28,EN,086005,Calascibetta,37.590191,14.271972,,,,,24,,,0,0,24,,,,,,
2021-03-29,EN,086005,Calascibetta,37.590191,14.271972,,,,,25,1,2,1,0,26,,,,,,
2021-03-30,EN,086005,Calascibetta,37.590191,14.271972,,,,,25,0,0,1,0,26,,,,,,
2021-03-31,EN,086005,Calascibetta,37.590191,14.271972,,,,,27,2,2,1,0,28,,,,,,
2021-04-01,EN,086005,Calascibetta,37.590191,14.271972,,,,,27,0,0,1,0,28,,,,,,
2021-04-02,EN,086005,Calascibetta,37.590191,14.271972,,,,,30,3,3,1,0,31,,,,,,
2021-04-03,EN,086005,Calascibetta,37.590191,14.271972,,,,,28,-2,0,3,0,31,,,,,,
2021-04-04,EN,086005,Calascibetta,37.590191,14.271972,,,,,28,0,0,3,0,31,,,,,,
2021-04-05,EN,086005,Calascibetta,37.590191,14.271972,,,,,30,2,2,3,0,33,,,,,,
2021-04-06,EN,086005,Calascibetta,37.590191,14.271972,,,,,35,5,5,3,0,38,,,,,,
2021-04-07,EN,086005,Calascibetta,37.590191,14.271972,,,,,36,1,1,3,0,39,,,,,,
2021-04-08,EN,086005,Calascibetta,37.590191,14.271972,,,,,35,-1,0,4,0,39,,,,,,
2021-04-09,EN,086005,Calascibetta,37.590191,14.271972,,,,,35,0,1,5,0,40,,,,,,
2021-04-10,EN,086005,Calascibetta,37.590191,14.271972,,,,,35,0,0,5,0,40,,,,,,
2021-04-11,EN,086005,Calascibetta,37.590191,14.271972,,,,,35,0,0,5,0,40,,,,,,
2021-04-12,EN,086005,Calascibetta,37.590191,14.271972,,,,,35,0,0,5,0,40,,,,,,
2021-04-13,EN,086005,Calascibetta,37.590191,14.271972,,,,,25,-10,0,15,0,40,,,,,,
2021-04-14,EN,086005,Calascibetta,37.590191,14.271972,,,,,23,-2,0,17,0,40,,,,,,
2021-04-15,EN,086005,Calascibetta,37.590191,14.271972,,,,,21,-2,0,19,0,40,,,,,,
