data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-07-09,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,2,14,16,-3,0,175,1,192,,,,,,
2021-07-10,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,2,13,15,-1,0,176,1,192,,,,,,
2021-07-11,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,2,9,11,-4,1,181,1,193,,,,,,
2021-07-12,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,2,9,11,0,0,181,1,193,,,,,,
2021-07-13,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,2,5,7,-4,0,185,1,193,,,,,,
2021-07-14,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,5,6,-1,0,186,1,193,,,,,,
2021-07-15,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,5,6,0,0,186,1,193,,,,,,
2021-07-16,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,5,6,0,1,187,1,194,,,,,,
2021-07-17,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,3,4,-2,0,189,1,194,,,,,,
2021-07-18,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,3,4,0,0,189,1,194,,,,,,
2021-07-19,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,3,4,0,0,189,1,194,,,,,,
2021-07-20,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,3,4,0,0,189,1,194,,,,,,
2021-07-21,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,1,1,-3,0,192,1,194,,,,,,
2021-07-23,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,1,1,0,0,192,1,194,,,,,,
2021-07-24,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,1,1,0,0,192,1,194,,,,,,
2021-07-25,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,1,1,0,0,192,1,194,,,,,,
2021-07-26,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,1,1,0,0,192,1,194,,,,,,
2021-07-27,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,2,2,1,1,192,1,195,,,,,,
2021-07-28,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,2,2,0,0,192,1,195,,,,,,
2021-07-29,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,2,2,0,0,192,1,195,,,,,,
2021-07-30,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,2,2,0,0,192,1,195,,,,,,
2021-07-31,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,2,2,0,0,192,1,195,,,,,,
2021-08-01,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,2,2,0,0,192,1,195,,,,,,
2021-08-02,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,2,2,0,0,192,1,195,,,,,,
2021-08-03,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,7,7,5,6,193,1,201,,,,,,
2021-08-04,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,8,8,1,1,193,1,202,,,,,,
2021-08-06,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,14,14,6,7,194,1,209,,,,,,
2021-08-09,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,27,27,13,13,194,1,222,,,,,,
2021-08-10,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,27,27,0,0,194,1,222,,,,,,
2021-08-12,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,29,30,3,3,194,1,225,,,,,,
2021-08-13,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,2,28,30,0,0,194,1,225,,,,,,
2021-08-14,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,3,33,36,6,7,195,1,232,,,,,,
2021-08-15,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,3,33,36,0,0,195,1,232,,,,,,
2021-08-16,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,4,36,40,4,6,197,1,238,,,,,,
2021-08-17,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,4,36,40,0,0,197,1,238,,,,,,
2021-08-18,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,4,36,40,0,0,197,1,238,,,,,,
2021-08-19,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,4,44,48,8,11,200,1,249,,,,,,
2021-08-20,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,3,49,52,4,4,200,1,253,,,,,,
2021-08-21,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,3,49,52,0,0,200,1,253,,,,,,
2021-08-22,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,2,49,51,-1,1,201,2,254,,,,,,
2021-08-23,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,2,49,51,0,0,201,2,254,,,,,,
2021-08-24,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,2,43,45,-6,1,208,2,255,,,,,,
2021-08-25,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,2,43,45,0,0,208,2,255,,,,,,
2021-08-28,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,44,45,0,7,215,2,262,,,,,,
2021-08-29,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,40,41,-4,0,219,2,262,,,,,,
2021-08-30,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,36,37,-4,0,223,2,262,,,,,,
2021-08-31,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,32,33,-4,0,227,2,262,,,,,,
2021-09-01,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,32,33,0,0,227,2,262,,,,,,
2021-09-03,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,21,22,-11,6,244,2,268,,,,,,
2021-09-04,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,21,22,0,0,244,2,268,,,,,,
2021-09-05,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,20,21,-1,0,245,2,268,,,,,,
2021-09-06,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,19,20,-1,0,246,2,268,,,,,,
2021-09-07,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,19,20,0,0,246,2,268,,,,,,
2021-09-08,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,19,20,0,0,246,2,268,,,,,,
2021-09-09,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,18,19,-1,0,247,2,268,,,,,,
2021-09-10,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,19,20,1,2,248,2,270,,,,,,
2021-09-11,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,16,17,-3,0,251,2,270,,,,,,
2021-09-12,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,19,20,3,3,251,2,273,,,,,,
2021-09-13,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,13,14,-6,0,257,2,273,,,,,,
2021-09-14,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,14,15,1,1,257,2,274,,,,,,
2021-09-15,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,13,14,-1,0,258,2,274,,,,,,
2021-09-16,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,12,13,-1,0,259,2,274,,,,,,
2021-09-17,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,13,14,1,2,260,2,276,,,,,,
2021-09-18,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,13,14,0,1,261,2,277,,,,,,
2021-09-19,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,13,14,0,0,261,2,277,,,,,,
2021-09-20,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,12,13,-1,0,262,2,277,,,,,,
2021-09-21,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,12,13,0,0,262,2,277,,,,,,
2021-09-22,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,10,11,-2,0,264,2,277,,,,,,
2021-09-23,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,10,10,-1,-1,264,2,276,,,,,,
2021-09-24,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,7,7,-3,0,267,2,276,,,,,,
2021-09-25,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,5,5,-2,0,269,2,276,,,,,,
2021-09-26,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,4,4,-1,0,270,2,276,,,,,,
2021-09-27,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,2,2,-2,0,272,2,276,,,,,,
2021-09-28,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,2,2,0,0,272,2,276,,,,,,
2021-09-29,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,2,2,0,0,272,2,276,,,,,,
2021-09-30,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,1,1,-1,0,273,2,276,,,,,,
2021-10-01,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,1,1,0,0,273,2,276,,,,,,
2021-10-02,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,1,1,0,0,273,2,276,,,,,,
2021-10-03,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,1,1,0,0,273,2,276,,,,,,
2021-10-04,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,1,1,0,0,273,2,276,,,,,,
2021-10-05,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,1,1,0,0,273,2,276,,,,,,
2021-10-06,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,1,1,0,0,273,2,276,,,,,,
2021-10-07,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,1,1,0,0,273,2,276,,,,,,
2021-10-08,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,-1,0,274,2,276,,,,,,
2021-10-09,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-10,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-11,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-12,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-13,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-14,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-15,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-16,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-17,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-18,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-19,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-20,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-21,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-22,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-23,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-24,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-25,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-26,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-27,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,0,0,0,0,274,2,276,,,,,,
2021-10-28,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,1,1,1,1,274,2,277,,,,,,
2021-10-29,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,1,1,0,0,274,2,277,,,,,,
2021-10-30,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,1,1,0,0,274,2,277,,,,,,
2021-10-31,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,1,1,0,0,274,2,277,,,,,,
2021-11-01,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,2,2,1,2,275,2,279,,,,,,
2021-11-02,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,4,4,2,2,275,2,281,,,,,,
2021-11-03,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,4,4,0,0,275,2,281,,,,,,
2021-11-04,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,4,4,0,0,275,2,281,,,,,,
2021-11-05,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,4,4,0,0,275,2,281,,,,,,
2021-11-06,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,4,4,0,0,275,2,281,,,,,,
2021-11-08,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,4,4,0,0,275,2,281,,,,,,
2021-11-09,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,4,4,0,0,275,2,281,,,,,,
2021-11-10,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,5,5,1,1,275,2,282,,,,,,
2021-11-12,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,5,5,0,0,275,2,282,,,,,,
2021-11-13,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,6,6,1,2,276,2,284,,,,,,
2021-11-14,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,6,6,0,0,276,2,284,,,,,,
2021-11-15,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,6,6,0,0,276,2,284,,,,,,
2021-11-16,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,9,9,3,3,276,2,287,,,,,,
2021-11-17,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,9,9,0,0,276,2,287,,,,,,
2021-11-18,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,9,9,0,0,276,2,287,,,,,,
2021-11-19,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,8,8,-1,0,277,2,287,,,,,,
2021-11-21,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,6,6,-2,0,279,2,287,,,,,,
2021-11-22,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,6,6,0,1,280,2,288,,,,,,
2021-11-23,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,6,6,0,0,280,2,288,,,,,,
2021-11-24,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,6,6,0,0,280,2,288,,,,,,
2021-11-25,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,7,7,1,1,280,2,289,,,,,,
2021-11-27,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,6,6,-1,0,281,2,289,,,,,,
2021-11-28,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,6,6,0,0,281,2,289,,,,,,
2021-11-29,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,7,7,1,2,282,2,291,,,,,,
2021-11-30,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,0,7,7,0,0,282,2,291,,,,,,
2021-12-01,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,6,7,0,0,282,2,291,,,,,,
2021-12-02,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,6,7,0,0,282,2,291,,,,,,
2021-12-03,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,6,7,0,0,282,2,291,,,,,,
2021-12-04,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,5,6,-1,0,283,2,291,,,,,,
2021-12-05,CL,085017,Santa Caterina Villarmosa,37.591147,14.036265,,0,1,5,6,0,0,283,2,291,,,,,,
