data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-03-29,CL,085007,Gela,37.066436,14.250244,,1,9,57,66,-1,0,2811,63,2940,,,,,,
2021-03-30,CL,085007,Gela,37.066436,14.250244,,1,10,60,70,4,9,2816,63,2949,,,,,,
2021-03-31,CL,085007,Gela,37.066436,14.250244,,1,8,80,88,18,19,2817,63,2968,,,,,,
2021-04-04,CL,085007,Gela,37.066436,14.250244,,1,9,105,114,26,31,2822,63,2999,,,,,,
2021-04-05,CL,085007,Gela,37.066436,14.250244,,1,9,112,121,7,10,2825,63,3009,,,,,,
2021-04-06,CL,085007,Gela,37.066436,14.250244,,1,9,114,123,2,2,2825,63,3011,,,,,,
2021-04-07,CL,085007,Gela,37.066436,14.250244,,1,9,161,170,47,48,2826,63,3059,,,,,,
2021-04-08,CL,085007,Gela,37.066436,14.250244,,1,10,168,178,8,9,2827,63,3068,,,,,,
2021-04-09,CL,085007,Gela,37.066436,14.250244,,2,11,181,192,14,18,2831,63,3086,,,,,,
2021-04-10,CL,085007,Gela,37.066436,14.250244,,2,12,187,199,7,9,2833,63,3095,,,,,,
2021-04-12,CL,085007,Gela,37.066436,14.250244,,3,12,223,235,36,46,2843,63,3141,,,,,,
2021-04-13,CL,085007,Gela,37.066436,14.250244,,3,12,221,233,-2,2,2847,63,3143,,,,,,
2021-04-14,CL,085007,Gela,37.066436,14.250244,,2,12,242,254,21,22,2847,64,3165,,,,,,
2021-04-15,CL,085007,Gela,37.066436,14.250244,,2,15,266,281,27,29,2849,64,3194,,,,,,
2021-04-16,CL,085007,Gela,37.066436,14.250244,,3,13,277,290,9,20,2860,64,3214,,,,,,
2021-04-17,CL,085007,Gela,37.066436,14.250244,,3,12,299,311,21,22,2861,64,3236,,,,,,
2021-04-22,CL,085007,Gela,37.066436,14.250244,,4,27,454,481,170,215,2904,66,3451,,,,,,
2021-04-23,CL,085007,Gela,37.066436,14.250244,,5,30,472,502,21,31,2914,66,3482,,,,,,
2021-04-24,CL,085007,Gela,37.066436,14.250244,,5,30,468,498,-4,12,2930,66,3494,,,,,,
2021-04-27,CL,085007,Gela,37.066436,14.250244,,5,28,495,523,25,56,2959,68,3550,,,,,,
2021-04-28,CL,085007,Gela,37.066436,14.250244,,6,30,524,554,31,43,2971,68,3593,,,,,,
2021-04-29,CL,085007,Gela,37.066436,14.250244,,5,31,532,563,9,13,2975,68,3606,,,,,,
2021-04-30,CL,085007,Gela,37.066436,14.250244,,6,32,545,577,14,31,2992,68,3637,,,,,,
2021-05-01,CL,085007,Gela,37.066436,14.250244,,5,33,552,585,8,16,2999,69,3653,,,,,,
2021-05-02,CL,085007,Gela,37.066436,14.250244,,5,33,551,584,-1,23,3023,69,3676,,,,,,
2021-05-04,CL,085007,Gela,37.066436,14.250244,,4,32,558,590,6,59,3076,69,3735,,,,,,
2021-05-07,CL,085007,Gela,37.066436,14.250244,,2,31,596,627,37,116,3154,70,3851,,,,,,
2021-05-10,CL,085007,Gela,37.066436,14.250244,,1,31,564,595,-32,76,3260,72,3927,,,,,,
2021-05-15,CL,085007,Gela,37.066436,14.250244,,2,26,455,481,-114,48,3421,73,3975,,,,,,
2021-05-16,CL,085007,Gela,37.066436,14.250244,,2,26,424,450,-31,6,3458,73,3981,,,,,,
2021-05-17,CL,085007,Gela,37.066436,14.250244,,1,25,385,410,-40,2,3499,74,3983,,,,,,
2021-05-18,CL,085007,Gela,37.066436,14.250244,,1,22,360,382,-28,4,3531,74,3987,,,,,,
2021-05-19,CL,085007,Gela,37.066436,14.250244,,1,22,325,347,-35,4,3570,74,3991,,,,,,
2021-05-21,CL,085007,Gela,37.066436,14.250244,,1,18,269,287,-60,3,3632,75,3994,,,,,,
2021-05-22,CL,085007,Gela,37.066436,14.250244,,1,18,244,262,-25,1,3658,75,3995,,,,,,
2021-05-23,CL,085007,Gela,37.066436,14.250244,,1,18,226,244,-18,4,3680,75,3999,,,,,,
2021-05-24,CL,085007,Gela,37.066436,14.250244,,1,17,209,226,-18,2,3700,75,4001,,,,,,
2021-06-03,CL,085007,Gela,37.066436,14.250244,,1,13,64,77,-149,27,3875,76,4028,,,,,,
2021-06-05,CL,085007,Gela,37.066436,14.250244,,1,9,54,63,-14,4,3893,76,4032,,,,,,
2021-06-10,CL,085007,Gela,37.066436,14.250244,,0,8,74,82,19,41,3914,77,4073,,,,,,
2021-06-12,CL,085007,Gela,37.066436,14.250244,,1,11,73,84,2,6,3918,77,4079,,,,,,
2021-06-17,CL,085007,Gela,37.066436,14.250244,,1,9,94,103,19,41,3940,77,4120,,,,,,
2021-06-18,CL,085007,Gela,37.066436,14.250244,,1,8,95,103,0,6,3946,77,4126,,,,,,
2021-06-19,CL,085007,Gela,37.066436,14.250244,,1,9,100,109,6,6,3946,77,4132,,,,,,
2021-06-21,CL,085007,Gela,37.066436,14.250244,,1,7,107,114,5,8,3949,77,4140,,,,,,
2021-06-26,CL,085007,Gela,37.066436,14.250244,,1,4,120,124,10,21,3960,77,4161,,,,,,
2021-06-30,CL,085007,Gela,37.066436,14.250244,,0,3,111,114,-10,29,3999,77,4190,,,,,,
2021-07-01,CL,085007,Gela,37.066436,14.250244,,0,3,114,117,3,10,4006,77,4200,,,,,,
2021-07-02,CL,085007,Gela,37.066436,14.250244,,0,3,117,120,3,12,4015,77,4212,,,,,,
2021-07-03,CL,085007,Gela,37.066436,14.250244,,0,4,114,118,-2,5,4022,77,4217,,,,,,
2021-07-04,CL,085007,Gela,37.066436,14.250244,,0,4,123,127,9,14,4027,77,4231,,,,,,
2021-07-06,CL,085007,Gela,37.066436,14.250244,,0,7,119,126,-1,13,4041,77,4244,,,,,,
2021-07-07,CL,085007,Gela,37.066436,14.250244,,0,7,121,128,2,4,4043,77,4248,,,,,,
2021-07-08,CL,085007,Gela,37.066436,14.250244,,0,5,138,143,15,26,4054,77,4274,,,,,,
2021-07-09,CL,085007,Gela,37.066436,14.250244,,0,6,158,164,21,25,4058,77,4299,,,,,,
2021-07-10,CL,085007,Gela,37.066436,14.250244,,0,7,167,174,10,14,4062,77,4313,,,,,,
2021-07-11,CL,085007,Gela,37.066436,14.250244,,0,7,192,199,25,27,4064,77,4340,,,,,,
2021-07-12,CL,085007,Gela,37.066436,14.250244,,0,6,212,218,19,28,4073,77,4368,,,,,,
2021-07-13,CL,085007,Gela,37.066436,14.250244,,0,6,208,214,-4,1,4078,77,4369,,,,,,
2021-07-14,CL,085007,Gela,37.066436,14.250244,,0,7,262,269,55,57,4080,77,4426,,,,,,
2021-07-15,CL,085007,Gela,37.066436,14.250244,,0,7,306,313,44,48,4083,78,4474,,,,,,
2021-07-16,CL,085007,Gela,37.066436,14.250244,,0,6,335,341,28,32,4087,78,4506,,,,,,
2021-07-17,CL,085007,Gela,37.066436,14.250244,,0,6,380,386,45,47,4089,78,4553,,,,,,
2021-07-18,CL,085007,Gela,37.066436,14.250244,,0,6,438,444,58,66,4097,78,4619,,,,,,
2021-07-19,CL,085007,Gela,37.066436,14.250244,,0,6,512,518,74,78,4101,78,4697,,,,,,
2021-07-20,CL,085007,Gela,37.066436,14.250244,,0,7,560,567,49,49,4101,78,4746,,,,,,
2021-07-21,CL,085007,Gela,37.066436,14.250244,,0,7,610,617,50,66,4117,78,4812,,,,,,
2021-07-23,CL,085007,Gela,37.066436,14.250244,,0,10,675,685,68,86,4135,78,4898,,,,,,
2021-07-24,CL,085007,Gela,37.066436,14.250244,,0,11,752,763,78,86,4143,78,4984,,,,,,
2021-07-25,CL,085007,Gela,37.066436,14.250244,,0,11,850,861,98,117,4162,78,5101,,,,,,
2021-07-26,CL,085007,Gela,37.066436,14.250244,,0,11,874,885,24,47,4185,78,5148,,,,,,
2021-07-27,CL,085007,Gela,37.066436,14.250244,,0,11,910,921,36,50,4198,79,5198,,,,,,
2021-07-28,CL,085007,Gela,37.066436,14.250244,,0,12,942,954,33,43,4208,79,5241,,,,,,
2021-07-29,CL,085007,Gela,37.066436,14.250244,,0,12,946,958,4,44,4248,79,5285,,,,,,
2021-07-30,CL,085007,Gela,37.066436,14.250244,,0,12,953,965,7,38,4279,79,5323,,,,,,
2021-07-31,CL,085007,Gela,37.066436,14.250244,,0,12,970,982,17,33,4295,79,5356,,,,,,
2021-08-01,CL,085007,Gela,37.066436,14.250244,,0,10,973,983,1,13,4305,81,5369,,,,,,
2021-08-02,CL,085007,Gela,37.066436,14.250244,,0,11,981,992,9,50,4346,81,5419,,,,,,
2021-08-03,CL,085007,Gela,37.066436,14.250244,,0,11,966,977,-15,37,4398,81,5456,,,,,,
2021-08-04,CL,085007,Gela,37.066436,14.250244,,0,10,937,947,-30,27,4455,81,5483,,,,,,
2021-08-06,CL,085007,Gela,37.066436,14.250244,,0,9,871,880,-67,80,4600,83,5563,,,,,,
2021-08-09,CL,085007,Gela,37.066436,14.250244,,0,7,822,829,-51,111,4762,83,5674,,,,,,
2021-08-10,CL,085007,Gela,37.066436,14.250244,,0,9,778,787,-42,40,4844,83,5714,,,,,,
2021-08-12,CL,085007,Gela,37.066436,14.250244,,0,13,714,727,-60,37,4940,84,5751,,,,,,
2021-08-13,CL,085007,Gela,37.066436,14.250244,,0,13,657,670,-57,40,5037,84,5791,,,,,,
2021-08-14,CL,085007,Gela,37.066436,14.250244,,0,12,667,679,9,27,5054,85,5818,,,,,,
2021-08-15,CL,085007,Gela,37.066436,14.250244,,0,12,639,651,-28,2,5084,85,5820,,,,,,
2021-08-16,CL,085007,Gela,37.066436,14.250244,,0,13,635,648,-3,11,5098,85,5831,,,,,,
2021-08-17,CL,085007,Gela,37.066436,14.250244,,0,13,636,649,1,42,5139,85,5873,,,,,,
2021-08-18,CL,085007,Gela,37.066436,14.250244,,0,15,629,644,-5,32,5176,85,5905,,,,,,
2021-08-19,CL,085007,Gela,37.066436,14.250244,,0,15,603,618,-26,24,5226,85,5929,,,,,,
2021-08-20,CL,085007,Gela,37.066436,14.250244,,0,15,592,607,-11,29,5266,85,5958,,,,,,
2021-08-21,CL,085007,Gela,37.066436,14.250244,,1,15,583,598,-9,24,5299,85,5982,,,,,,
2021-08-22,CL,085007,Gela,37.066436,14.250244,,1,17,604,621,23,50,5326,85,6032,,,,,,
2021-08-23,CL,085007,Gela,37.066436,14.250244,,1,19,632,651,30,44,5340,85,6076,,,,,,
2021-08-24,CL,085007,Gela,37.066436,14.250244,,1,16,609,625,-26,27,5393,85,6103,,,,,,
2021-08-25,CL,085007,Gela,37.066436,14.250244,,1,15,602,617,-8,7,5408,85,6110,,,,,,
2021-08-28,CL,085007,Gela,37.066436,14.250244,,1,15,565,580,-37,70,5513,87,6180,,,,,,
2021-08-29,CL,085007,Gela,37.066436,14.250244,,1,15,566,581,1,36,5548,87,6216,,,,,,
2021-08-30,CL,085007,Gela,37.066436,14.250244,,1,14,540,554,-27,27,5602,87,6243,,,,,,
2021-08-31,CL,085007,Gela,37.066436,14.250244,,1,14,544,558,4,20,5618,87,6263,,,,,,
2021-09-01,CL,085007,Gela,37.066436,14.250244,,2,14,502,516,-42,32,5692,87,6295,,,,,,
2021-09-03,CL,085007,Gela,37.066436,14.250244,,2,12,439,451,-65,30,5786,88,6325,,,,,,
2021-09-04,CL,085007,Gela,37.066436,14.250244,,2,13,418,431,-20,30,5836,88,6355,,,,,,
2021-09-05,CL,085007,Gela,37.066436,14.250244,,2,13,402,415,-16,23,5875,88,6378,,,,,,
2021-09-06,CL,085007,Gela,37.066436,14.250244,,2,14,376,390,-25,6,5906,88,6384,,,,,,
2021-09-07,CL,085007,Gela,37.066436,14.250244,,2,12,322,334,-56,11,5973,88,6395,,,,,,
2021-09-08,CL,085007,Gela,37.066436,14.250244,,1,12,314,326,-8,1,5981,89,6396,,,,,,
2021-09-09,CL,085007,Gela,37.066436,14.250244,,1,13,306,319,-7,0,5988,89,6396,,,,,,
2021-09-10,CL,085007,Gela,37.066436,14.250244,,1,14,308,322,3,8,5993,89,6404,,,,,,
2021-09-11,CL,085007,Gela,37.066436,14.250244,,1,14,288,302,-20,1,6014,89,6405,,,,,,
2021-09-12,CL,085007,Gela,37.066436,14.250244,,1,14,252,266,-36,20,6070,89,6425,,,,,,
2021-09-13,CL,085007,Gela,37.066436,14.250244,,1,13,230,243,-23,3,6096,89,6428,,,,,,
2021-09-14,CL,085007,Gela,37.066436,14.250244,,1,12,195,207,-36,8,6140,89,6436,,,,,,
2021-09-15,CL,085007,Gela,37.066436,14.250244,,1,10,185,195,-12,17,6169,89,6453,,,,,,
2021-09-16,CL,085007,Gela,37.066436,14.250244,,0,10,173,183,-12,6,6187,89,6459,,,,,,
2021-09-17,CL,085007,Gela,37.066436,14.250244,,0,9,169,178,-5,7,6199,89,6466,,,,,,
2021-09-18,CL,085007,Gela,37.066436,14.250244,,0,11,156,167,-11,6,6216,89,6472,,,,,,
2021-09-19,CL,085007,Gela,37.066436,14.250244,,0,10,155,165,-2,5,6222,90,6477,,,,,,
2021-09-20,CL,085007,Gela,37.066436,14.250244,,0,9,155,164,-1,7,6230,90,6484,,,,,,
2021-09-21,CL,085007,Gela,37.066436,14.250244,,0,7,127,134,-30,5,6264,91,6489,,,,,,
2021-09-22,CL,085007,Gela,37.066436,14.250244,,0,7,127,134,0,11,6275,91,6500,,,,,,
2021-09-23,CL,085007,Gela,37.066436,14.250244,,0,7,128,135,1,8,6282,91,6508,,,,,,
2021-09-24,CL,085007,Gela,37.066436,14.250244,,0,7,122,129,-6,3,6291,91,6511,,,,,,
2021-09-25,CL,085007,Gela,37.066436,14.250244,,0,8,126,134,5,14,6300,91,6525,,,,,,
2021-09-26,CL,085007,Gela,37.066436,14.250244,,0,9,130,139,5,7,6302,91,6532,,,,,,
2021-09-27,CL,085007,Gela,37.066436,14.250244,,0,9,126,135,-4,1,6307,91,6533,,,,,,
2021-09-28,CL,085007,Gela,37.066436,14.250244,,0,8,126,134,-1,4,6312,91,6537,,,,,,
2021-09-29,CL,085007,Gela,37.066436,14.250244,,0,8,119,127,-7,2,6321,91,6539,,,,,,
2021-09-30,CL,085007,Gela,37.066436,14.250244,,0,7,111,118,-9,4,6334,91,6543,,,,,,
2021-10-01,CL,085007,Gela,37.066436,14.250244,,0,7,109,116,-2,3,6339,91,6546,,,,,,
2021-10-02,CL,085007,Gela,37.066436,14.250244,,0,6,108,114,-2,9,6349,92,6555,,,,,,
2021-10-03,CL,085007,Gela,37.066436,14.250244,,0,6,105,111,-3,4,6356,92,6559,,,,,,
2021-10-04,CL,085007,Gela,37.066436,14.250244,,0,6,102,108,-3,2,6361,92,6561,,,,,,
2021-10-05,CL,085007,Gela,37.066436,14.250244,,0,6,97,103,-5,7,6373,92,6568,,,,,,
2021-10-06,CL,085007,Gela,37.066436,14.250244,,0,5,98,103,0,9,6382,92,6577,,,,,,
2021-10-07,CL,085007,Gela,37.066436,14.250244,,0,5,104,109,6,12,6387,93,6589,,,,,,
2021-10-08,CL,085007,Gela,37.066436,14.250244,,0,5,106,111,2,9,6394,93,6598,,,,,,
2021-10-09,CL,085007,Gela,37.066436,14.250244,,0,6,101,107,-4,2,6400,93,6600,,,,,,
2021-10-10,CL,085007,Gela,37.066436,14.250244,,0,7,104,111,4,9,6405,93,6609,,,,,,
2021-10-11,CL,085007,Gela,37.066436,14.250244,,0,7,106,113,2,2,6405,93,6611,,,,,,
2021-10-12,CL,085007,Gela,37.066436,14.250244,,0,7,106,113,0,3,6408,93,6614,,,,,,
2021-10-13,CL,085007,Gela,37.066436,14.250244,,0,6,105,111,-2,11,6421,93,6625,,,,,,
2021-10-14,CL,085007,Gela,37.066436,14.250244,,0,6,100,106,-5,3,6429,93,6628,,,,,,
2021-10-15,CL,085007,Gela,37.066436,14.250244,,0,7,102,109,3,9,6435,93,6637,,,,,,
2021-10-16,CL,085007,Gela,37.066436,14.250244,,0,6,107,113,4,8,6438,94,6645,,,,,,
2021-10-17,CL,085007,Gela,37.066436,14.250244,,0,6,113,119,6,6,6438,94,6651,,,,,,
2021-10-18,CL,085007,Gela,37.066436,14.250244,,0,6,108,114,-5,0,6442,95,6651,,,,,,
2021-10-19,CL,085007,Gela,37.066436,14.250244,,0,6,103,109,-5,4,6451,95,6655,,,,,,
2021-10-20,CL,085007,Gela,37.066436,14.250244,,0,6,99,105,-4,3,6458,95,6658,,,,,,
2021-10-21,CL,085007,Gela,37.066436,14.250244,,0,6,94,100,-5,2,6465,95,6660,,,,,,
2021-10-22,CL,085007,Gela,37.066436,14.250244,,0,6,97,103,3,6,6468,95,6666,,,,,,
2021-10-23,CL,085007,Gela,37.066436,14.250244,,0,5,102,107,4,7,6470,96,6673,,,,,,
2021-10-24,CL,085007,Gela,37.066436,14.250244,,0,5,100,105,-2,1,6473,96,6674,,,,,,
2021-10-26,CL,085007,Gela,37.066436,14.250244,,0,6,93,99,-6,10,6489,96,6684,,,,,,
