data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-06-05,CL,085016,San Cataldo,37.491446,13.993516,,0,0,3,3,0,0,794,15,812,,,,,,
2021-06-10,CL,085016,San Cataldo,37.491446,13.993516,,0,0,3,3,0,0,794,15,812,,,,,,
2021-06-12,CL,085016,San Cataldo,37.491446,13.993516,,0,0,3,3,0,0,794,15,812,,,,,,
2021-06-17,CL,085016,San Cataldo,37.491446,13.993516,,0,1,6,7,4,5,795,15,817,,,,,,
2021-06-18,CL,085016,San Cataldo,37.491446,13.993516,,0,1,6,7,0,0,795,15,817,,,,,,
2021-06-19,CL,085016,San Cataldo,37.491446,13.993516,,0,1,10,11,4,4,795,15,821,,,,,,
2021-06-21,CL,085016,San Cataldo,37.491446,13.993516,,0,1,12,13,2,2,795,15,823,,,,,,
2021-06-26,CL,085016,San Cataldo,37.491446,13.993516,,0,0,34,34,21,23,797,15,846,,,,,,
2021-06-30,CL,085016,San Cataldo,37.491446,13.993516,,0,0,39,39,5,7,799,15,853,,,,,,
2021-07-01,CL,085016,San Cataldo,37.491446,13.993516,,0,0,39,39,0,0,799,15,853,,,,,,
2021-07-02,CL,085016,San Cataldo,37.491446,13.993516,,0,0,45,45,6,7,800,15,860,,,,,,
2021-07-03,CL,085016,San Cataldo,37.491446,13.993516,,0,0,45,45,0,0,800,15,860,,,,,,
2021-07-04,CL,085016,San Cataldo,37.491446,13.993516,,0,0,51,51,6,6,800,15,866,,,,,,
2021-07-06,CL,085016,San Cataldo,37.491446,13.993516,,0,0,50,50,-1,1,802,15,867,,,,,,
2021-07-07,CL,085016,San Cataldo,37.491446,13.993516,,0,0,47,47,-3,3,808,15,870,,,,,,
2021-07-08,CL,085016,San Cataldo,37.491446,13.993516,,0,0,57,57,10,14,812,15,884,,,,,,
2021-07-09,CL,085016,San Cataldo,37.491446,13.993516,,0,0,58,58,1,3,814,15,887,,,,,,
2021-07-10,CL,085016,San Cataldo,37.491446,13.993516,,0,0,60,60,2,3,815,15,890,,,,,,
2021-07-11,CL,085016,San Cataldo,37.491446,13.993516,,0,0,60,60,0,4,819,15,894,,,,,,
2021-07-12,CL,085016,San Cataldo,37.491446,13.993516,,0,0,60,60,0,0,819,15,894,,,,,,
2021-07-13,CL,085016,San Cataldo,37.491446,13.993516,,0,0,60,60,0,2,821,15,896,,,,,,
2021-07-14,CL,085016,San Cataldo,37.491446,13.993516,,0,0,56,56,-4,0,825,15,896,,,,,,
2021-07-15,CL,085016,San Cataldo,37.491446,13.993516,,0,0,53,53,-3,0,828,15,896,,,,,,
2021-07-16,CL,085016,San Cataldo,37.491446,13.993516,,0,0,54,54,1,1,828,15,897,,,,,,
2021-07-17,CL,085016,San Cataldo,37.491446,13.993516,,0,0,47,47,-7,1,836,15,898,,,,,,
2021-07-18,CL,085016,San Cataldo,37.491446,13.993516,,0,0,45,45,-2,3,841,15,901,,,,,,
2021-07-19,CL,085016,San Cataldo,37.491446,13.993516,,0,0,34,34,-11,1,853,15,902,,,,,,
2021-07-20,CL,085016,San Cataldo,37.491446,13.993516,,0,0,32,32,-2,1,856,15,903,,,,,,
2021-07-21,CL,085016,San Cataldo,37.491446,13.993516,,0,0,31,31,-1,0,857,15,903,,,,,,
2021-07-23,CL,085016,San Cataldo,37.491446,13.993516,,0,0,14,14,-17,0,874,15,903,,,,,,
2021-07-24,CL,085016,San Cataldo,37.491446,13.993516,,0,0,14,14,0,0,874,15,903,,,,,,
2021-07-25,CL,085016,San Cataldo,37.491446,13.993516,,0,0,17,17,3,5,876,15,908,,,,,,
2021-07-26,CL,085016,San Cataldo,37.491446,13.993516,,0,0,16,16,-1,0,877,15,908,,,,,,
2021-07-27,CL,085016,San Cataldo,37.491446,13.993516,,0,0,18,18,2,5,880,15,913,,,,,,
2021-07-28,CL,085016,San Cataldo,37.491446,13.993516,,0,0,14,14,-4,0,884,15,913,,,,,,
2021-07-29,CL,085016,San Cataldo,37.491446,13.993516,,0,1,13,14,0,1,885,15,914,,,,,,
2021-07-30,CL,085016,San Cataldo,37.491446,13.993516,,0,1,14,15,1,1,885,15,915,,,,,,
2021-07-31,CL,085016,San Cataldo,37.491446,13.993516,,0,1,16,17,2,4,887,15,919,,,,,,
2021-08-01,CL,085016,San Cataldo,37.491446,13.993516,,0,1,24,25,8,8,887,15,927,,,,,,
2021-08-02,CL,085016,San Cataldo,37.491446,13.993516,,0,1,24,25,0,0,887,15,927,,,,,,
2021-08-03,CL,085016,San Cataldo,37.491446,13.993516,,0,1,24,25,0,0,887,15,927,,,,,,
2021-08-04,CL,085016,San Cataldo,37.491446,13.993516,,0,1,24,25,0,0,887,15,927,,,,,,
2021-08-06,CL,085016,San Cataldo,37.491446,13.993516,,0,2,21,23,-2,2,891,15,929,,,,,,
2021-08-09,CL,085016,San Cataldo,37.491446,13.993516,,0,3,22,25,2,4,893,15,933,,,,,,
2021-08-10,CL,085016,San Cataldo,37.491446,13.993516,,0,2,20,22,-3,1,896,16,934,,,,,,
2021-08-12,CL,085016,San Cataldo,37.491446,13.993516,,0,2,19,21,-1,4,901,16,938,,,,,,
2021-08-13,CL,085016,San Cataldo,37.491446,13.993516,,0,2,19,21,0,2,903,16,940,,,,,,
2021-08-14,CL,085016,San Cataldo,37.491446,13.993516,,0,2,20,22,1,2,904,16,942,,,,,,
2021-08-15,CL,085016,San Cataldo,37.491446,13.993516,,0,2,19,21,-1,0,905,16,942,,,,,,
2021-08-16,CL,085016,San Cataldo,37.491446,13.993516,,0,2,22,24,3,4,906,16,946,,,,,,
2021-08-17,CL,085016,San Cataldo,37.491446,13.993516,,0,2,22,24,0,0,906,16,946,,,,,,
2021-08-18,CL,085016,San Cataldo,37.491446,13.993516,,0,0,24,24,0,0,906,16,946,,,,,,
2021-08-19,CL,085016,San Cataldo,37.491446,13.993516,,0,0,24,24,0,0,906,16,946,,,,,,
2021-08-20,CL,085016,San Cataldo,37.491446,13.993516,,0,0,24,24,0,0,906,16,946,,,,,,
2021-08-21,CL,085016,San Cataldo,37.491446,13.993516,,0,0,26,26,2,2,906,16,948,,,,,,
2021-08-22,CL,085016,San Cataldo,37.491446,13.993516,,0,0,22,22,-4,3,913,16,951,,,,,,
2021-08-23,CL,085016,San Cataldo,37.491446,13.993516,,0,0,22,22,0,0,913,16,951,,,,,,
2021-08-24,CL,085016,San Cataldo,37.491446,13.993516,,0,0,25,25,3,4,914,16,955,,,,,,
2021-08-25,CL,085016,San Cataldo,37.491446,13.993516,,0,0,32,32,7,7,914,16,962,,,,,,
2021-08-28,CL,085016,San Cataldo,37.491446,13.993516,,0,0,39,39,7,10,917,16,972,,,,,,
2021-08-29,CL,085016,San Cataldo,37.491446,13.993516,,0,0,42,42,3,4,918,16,976,,,,,,
2021-08-30,CL,085016,San Cataldo,37.491446,13.993516,,0,0,41,41,-1,0,919,16,976,,,,,,
2021-08-31,CL,085016,San Cataldo,37.491446,13.993516,,0,0,36,36,-5,0,924,16,976,,,,,,
2021-09-01,CL,085016,San Cataldo,37.491446,13.993516,,0,1,39,40,4,7,927,16,983,,,,,,
2021-09-03,CL,085016,San Cataldo,37.491446,13.993516,,0,1,31,32,-8,0,934,17,983,,,,,,
2021-09-04,CL,085016,San Cataldo,37.491446,13.993516,,0,1,38,39,7,9,936,17,992,,,,,,
2021-09-05,CL,085016,San Cataldo,37.491446,13.993516,,0,1,37,38,-1,0,937,17,992,,,,,,
2021-09-06,CL,085016,San Cataldo,37.491446,13.993516,,0,1,38,39,1,1,937,17,993,,,,,,
2021-09-07,CL,085016,San Cataldo,37.491446,13.993516,,0,1,37,38,-1,4,942,17,997,,,,,,
2021-09-08,CL,085016,San Cataldo,37.491446,13.993516,,0,1,37,38,0,0,942,17,997,,,,,,
2021-09-09,CL,085016,San Cataldo,37.491446,13.993516,,0,1,36,37,-1,0,943,17,997,,,,,,
2021-09-10,CL,085016,San Cataldo,37.491446,13.993516,,0,1,36,37,0,0,943,17,997,,,,,,
2021-09-11,CL,085016,San Cataldo,37.491446,13.993516,,0,2,35,37,0,0,943,17,997,,,,,,
2021-09-12,CL,085016,San Cataldo,37.491446,13.993516,,0,2,33,35,-2,6,951,17,1003,,,,,,
2021-09-13,CL,085016,San Cataldo,37.491446,13.993516,,0,2,34,36,1,1,951,17,1004,,,,,,
2021-09-14,CL,085016,San Cataldo,37.491446,13.993516,,0,2,32,34,-2,4,957,17,1008,,,,,,
2021-09-15,CL,085016,San Cataldo,37.491446,13.993516,,0,2,32,34,0,2,959,17,1010,,,,,,
2021-09-16,CL,085016,San Cataldo,37.491446,13.993516,,0,2,31,33,-1,0,960,17,1010,,,,,,
2021-09-17,CL,085016,San Cataldo,37.491446,13.993516,,0,1,32,33,0,3,963,17,1013,,,,,,
2021-09-18,CL,085016,San Cataldo,37.491446,13.993516,,0,1,32,33,0,3,966,17,1016,,,,,,
2021-09-19,CL,085016,San Cataldo,37.491446,13.993516,,0,1,31,32,-1,1,968,17,1017,,,,,,
2021-09-20,CL,085016,San Cataldo,37.491446,13.993516,,0,1,31,32,0,0,968,17,1017,,,,,,
2021-09-21,CL,085016,San Cataldo,37.491446,13.993516,,0,1,32,33,1,2,969,17,1019,,,,,,
2021-09-22,CL,085016,San Cataldo,37.491446,13.993516,,0,0,34,34,1,1,969,17,1020,,,,,,
2021-09-23,CL,085016,San Cataldo,37.491446,13.993516,,0,0,32,32,-2,1,972,17,1021,,,,,,
2021-09-24,CL,085016,San Cataldo,37.491446,13.993516,,0,0,28,28,-4,2,978,17,1023,,,,,,
2021-09-25,CL,085016,San Cataldo,37.491446,13.993516,,0,0,24,24,-4,0,982,17,1023,,,,,,
2021-09-26,CL,085016,San Cataldo,37.491446,13.993516,,0,0,24,24,0,0,982,17,1023,,,,,,
2021-09-27,CL,085016,San Cataldo,37.491446,13.993516,,0,1,20,21,-3,0,985,17,1023,,,,,,
2021-09-28,CL,085016,San Cataldo,37.491446,13.993516,,0,1,20,21,0,0,985,17,1023,,,,,,
2021-09-29,CL,085016,San Cataldo,37.491446,13.993516,,0,1,16,17,-4,0,989,17,1023,,,,,,
2021-09-30,CL,085016,San Cataldo,37.491446,13.993516,,0,1,13,14,-3,2,994,17,1025,,,,,,
2021-10-01,CL,085016,San Cataldo,37.491446,13.993516,,0,1,13,14,0,0,994,17,1025,,,,,,
2021-10-02,CL,085016,San Cataldo,37.491446,13.993516,,0,1,17,18,4,5,995,17,1030,,,,,,
2021-10-03,CL,085016,San Cataldo,37.491446,13.993516,,0,1,19,20,2,2,995,17,1032,,,,,,
2021-10-04,CL,085016,San Cataldo,37.491446,13.993516,,0,1,14,15,-5,0,1000,17,1032,,,,,,
2021-10-05,CL,085016,San Cataldo,37.491446,13.993516,,0,0,13,13,-2,1,1003,17,1033,,,,,,
2021-10-06,CL,085016,San Cataldo,37.491446,13.993516,,0,2,11,13,0,0,1003,17,1033,,,,,,
2021-10-07,CL,085016,San Cataldo,37.491446,13.993516,,0,2,11,13,0,1,1004,17,1034,,,,,,
2021-10-08,CL,085016,San Cataldo,37.491446,13.993516,,0,2,11,13,0,0,1004,17,1034,,,,,,
2021-10-09,CL,085016,San Cataldo,37.491446,13.993516,,0,2,11,13,0,0,1004,17,1034,,,,,,
2021-10-10,CL,085016,San Cataldo,37.491446,13.993516,,0,2,11,13,0,1,1005,17,1035,,,,,,
2021-10-11,CL,085016,San Cataldo,37.491446,13.993516,,0,2,11,13,0,0,1005,17,1035,,,,,,
2021-10-12,CL,085016,San Cataldo,37.491446,13.993516,,0,2,10,12,-1,0,1006,17,1035,,,,,,
2021-10-13,CL,085016,San Cataldo,37.491446,13.993516,,0,2,10,12,0,0,1006,17,1035,,,,,,
2021-10-14,CL,085016,San Cataldo,37.491446,13.993516,,0,2,10,12,0,0,1006,17,1035,,,,,,
2021-10-15,CL,085016,San Cataldo,37.491446,13.993516,,0,2,13,15,3,3,1006,17,1038,,,,,,
2021-10-16,CL,085016,San Cataldo,37.491446,13.993516,,0,1,14,15,0,0,1006,17,1038,,,,,,
2021-10-17,CL,085016,San Cataldo,37.491446,13.993516,,0,1,14,15,0,0,1006,17,1038,,,,,,
2021-10-18,CL,085016,San Cataldo,37.491446,13.993516,,0,1,14,15,0,0,1006,17,1038,,,,,,
2021-10-19,CL,085016,San Cataldo,37.491446,13.993516,,0,1,13,14,-1,0,1007,17,1038,,,,,,
2021-10-20,CL,085016,San Cataldo,37.491446,13.993516,,0,1,11,12,-2,0,1009,17,1038,,,,,,
2021-10-21,CL,085016,San Cataldo,37.491446,13.993516,,0,1,12,13,1,2,1010,17,1040,,,,,,
2021-10-22,CL,085016,San Cataldo,37.491446,13.993516,,0,1,13,14,1,1,1010,17,1041,,,,,,
2021-10-23,CL,085016,San Cataldo,37.491446,13.993516,,0,1,10,11,-3,0,1013,17,1041,,,,,,
2021-10-24,CL,085016,San Cataldo,37.491446,13.993516,,0,2,9,11,0,2,1015,17,1043,,,,,,
2021-10-25,CL,085016,San Cataldo,37.491446,13.993516,,0,2,10,12,1,4,1018,17,1047,,,,,,
2021-10-26,CL,085016,San Cataldo,37.491446,13.993516,,0,1,15,16,4,5,1019,17,1052,,,,,,
2021-10-27,CL,085016,San Cataldo,37.491446,13.993516,,0,1,20,21,5,5,1019,17,1057,,,,,,
2021-10-28,CL,085016,San Cataldo,37.491446,13.993516,,0,1,21,22,1,2,1020,17,1059,,,,,,
2021-10-29,CL,085016,San Cataldo,37.491446,13.993516,,0,1,21,22,0,0,1020,17,1059,,,,,,
2021-10-30,CL,085016,San Cataldo,37.491446,13.993516,,1,1,21,22,0,1,1021,17,1060,,,,,,
2021-10-31,CL,085016,San Cataldo,37.491446,13.993516,,1,1,21,22,0,0,1021,17,1060,,,,,,
2021-11-01,CL,085016,San Cataldo,37.491446,13.993516,,1,1,21,22,0,0,1021,17,1060,,,,,,
2021-11-02,CL,085016,San Cataldo,37.491446,13.993516,,1,1,21,22,0,0,1021,17,1060,,,,,,
2021-11-03,CL,085016,San Cataldo,37.491446,13.993516,,1,1,21,22,0,0,1021,17,1060,,,,,,
2021-11-04,CL,085016,San Cataldo,37.491446,13.993516,,1,1,20,21,-1,0,1022,17,1060,,,,,,
2021-11-05,CL,085016,San Cataldo,37.491446,13.993516,,1,1,19,20,-1,0,1023,17,1060,,,,,,
2021-11-06,CL,085016,San Cataldo,37.491446,13.993516,,1,1,21,22,2,3,1024,17,1063,,,,,,
2021-11-08,CL,085016,San Cataldo,37.491446,13.993516,,1,1,27,28,6,6,1024,17,1069,,,,,,
2021-11-09,CL,085016,San Cataldo,37.491446,13.993516,,1,1,28,29,1,3,1026,17,1072,,,,,,
2021-11-10,CL,085016,San Cataldo,37.491446,13.993516,,1,1,28,29,0,0,1026,17,1072,,,,,,
2021-11-12,CL,085016,San Cataldo,37.491446,13.993516,,1,1,24,25,-4,4,1034,17,1076,,,,,,
2021-11-13,CL,085016,San Cataldo,37.491446,13.993516,,1,2,23,25,0,0,1034,17,1076,,,,,,
2021-11-14,CL,085016,San Cataldo,37.491446,13.993516,,1,2,23,25,0,0,1034,17,1076,,,,,,
2021-11-15,CL,085016,San Cataldo,37.491446,13.993516,,1,2,23,25,0,5,1039,17,1081,,,,,,
2021-11-16,CL,085016,San Cataldo,37.491446,13.993516,,1,2,21,23,-2,0,1041,17,1081,,,,,,
2021-11-17,CL,085016,San Cataldo,37.491446,13.993516,,1,2,21,23,0,0,1041,17,1081,,,,,,
2021-11-18,CL,085016,San Cataldo,37.491446,13.993516,,1,2,31,33,10,10,1041,17,1091,,,,,,
2021-11-19,CL,085016,San Cataldo,37.491446,13.993516,,1,2,30,32,-1,1,1043,17,1092,,,,,,
2021-11-21,CL,085016,San Cataldo,37.491446,13.993516,,1,3,26,29,-3,0,1046,17,1092,,,,,,
2021-11-22,CL,085016,San Cataldo,37.491446,13.993516,,1,3,27,30,1,2,1047,17,1094,,,,,,
2021-11-23,CL,085016,San Cataldo,37.491446,13.993516,,1,3,27,30,0,0,1047,17,1094,,,,,,
2021-11-24,CL,085016,San Cataldo,37.491446,13.993516,,1,3,33,36,6,6,1047,17,1100,,,,,,
2021-11-25,CL,085016,San Cataldo,37.491446,13.993516,,1,3,36,39,3,4,1048,17,1104,,,,,,
2021-11-27,CL,085016,San Cataldo,37.491446,13.993516,,1,3,30,33,-6,1,1055,17,1105,,,,,,
2021-11-28,CL,085016,San Cataldo,37.491446,13.993516,,1,3,26,29,-4,0,1059,17,1105,,,,,,
2021-11-29,CL,085016,San Cataldo,37.491446,13.993516,,1,3,25,28,-1,0,1060,17,1105,,,,,,
2021-11-30,CL,085016,San Cataldo,37.491446,13.993516,,1,3,25,28,0,1,1061,17,1106,,,,,,
2021-12-01,CL,085016,San Cataldo,37.491446,13.993516,,1,2,27,29,1,2,1062,17,1108,,,,,,
2021-12-02,CL,085016,San Cataldo,37.491446,13.993516,,1,2,26,28,-1,0,1063,17,1108,,,,,,
2021-12-03,CL,085016,San Cataldo,37.491446,13.993516,,0,0,25,25,-3,1,1066,18,1109,,,,,,
2021-12-04,CL,085016,San Cataldo,37.491446,13.993516,,0,0,28,28,3,3,1066,18,1112,,,,,,
2021-12-05,CL,085016,San Cataldo,37.491446,13.993516,,0,0,28,28,0,0,1066,18,1112,,,,,,
2021-12-06,CL,085016,San Cataldo,37.491446,13.993516,,0,0,25,25,-3,1,1070,18,1113,,,,,,
2021-12-07,CL,085016,San Cataldo,37.491446,13.993516,,0,0,23,23,-2,0,1072,18,1113,,,,,,
2021-12-08,CL,085016,San Cataldo,37.491446,13.993516,,0,0,23,23,0,3,1075,18,1116,,,,,,
2021-12-10,CL,085016,San Cataldo,37.491446,13.993516,,0,0,23,23,0,2,1077,18,1118,,,,,,
2021-12-11,CL,085016,San Cataldo,37.491446,13.993516,,0,1,31,32,9,10,1078,18,1128,,,,,,
2021-12-12,CL,085016,San Cataldo,37.491446,13.993516,,0,1,30,31,-1,4,1083,18,1132,,,,,,
2021-12-13,CL,085016,San Cataldo,37.491446,13.993516,,0,1,40,41,10,11,1084,18,1143,,,,,,
2021-12-14,CL,085016,San Cataldo,37.491446,13.993516,,0,1,50,51,10,11,1085,18,1154,,,,,,
2021-12-15,CL,085016,San Cataldo,37.491446,13.993516,,0,1,53,54,3,4,1086,18,1158,,,,,,
2021-12-16,CL,085016,San Cataldo,37.491446,13.993516,,0,1,62,63,9,9,1086,18,1167,,,,,,
2021-12-17,CL,085016,San Cataldo,37.491446,13.993516,,0,1,75,76,13,16,1089,18,1183,,,,,,
2021-12-18,CL,085016,San Cataldo,37.491446,13.993516,,0,1,89,90,14,14,1089,18,1197,,,,,,
2021-12-19,CL,085016,San Cataldo,37.491446,13.993516,,0,1,96,97,7,8,1090,18,1205,,,,,,
2021-12-20,CL,085016,San Cataldo,37.491446,13.993516,,0,1,108,109,12,17,1095,18,1222,,,,,,
2021-12-21,CL,085016,San Cataldo,37.491446,13.993516,,0,1,110,111,2,4,1097,18,1226,,,,,,
2021-12-22,CL,085016,San Cataldo,37.491446,13.993516,,0,1,121,122,11,14,1100,18,1240,,,,,,
2021-12-23,CL,085016,San Cataldo,37.491446,13.993516,,0,1,125,126,4,4,1100,18,1244,,,,,,
2021-12-24,CL,085016,San Cataldo,37.491446,13.993516,,0,3,130,133,7,8,1101,18,1252,,,,,,
2021-12-25,CL,085016,San Cataldo,37.491446,13.993516,,0,4,130,134,1,1,1101,18,1253,,,,,,
2021-12-26,CL,085016,San Cataldo,37.491446,13.993516,,0,4,138,142,8,10,1103,18,1263,,,,,,
2021-12-27,CL,085016,San Cataldo,37.491446,13.993516,,0,4,148,152,10,15,1108,18,1278,,,,,,
2021-12-28,CL,085016,San Cataldo,37.491446,13.993516,,0,4,164,168,16,18,1110,18,1296,,,,,,
2021-12-29,CL,085016,San Cataldo,37.491446,13.993516,,0,4,176,180,12,18,1116,18,1314,,,,,,
2021-12-30,CL,085016,San Cataldo,37.491446,13.993516,,0,4,176,180,0,9,1125,18,1323,,,,,,
